,ID,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate,State_Alabama,State_Alaska,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Delaware,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_Nevada,State_New Hampshire,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_Rhode Island,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,Day,Month,Year
3973,3973,27247,1073,19388.0,6786.0,915.5119585746547,299691.0,3156.0,3.9380482254927145,10069.757932146542,11.582926560722285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3974,3974,21001,1005,,19996.0,342.1791669083531,373007.0,,4.785486405409267,6077.57842535994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3975,3975,967,22,642.0,303.0,90.47716176792558,90861.0,101.0,2.2750775594622543,8501.391308578583,10.444674250258533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3976,3976,19177,274,13547.0,5356.0,991.3627321640524,178157.0,1330.0,1.4287949105699536,9209.8978085285,6.935391354226417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3977,3977,18456,507,689.0,17260.0,599.1904306145532,277568.0,,2.747074122236671,9011.491625748826,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3978,3978,5782,371,4435.0,976.0,425.2374217756568,118298.0,565.0,6.416464891041162,8700.231152060991,9.771705292286407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3979,3979,171667,15035,30213.0,126419.0,1932.7102887913904,1422374.0,19847.0,8.758235420902095,16013.775881848958,11.561336774103351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3980,3980,12147,497,5296.0,6354.0,579.3033194409272,337720.0,1876.0,4.091545237507203,16106.22516189923,15.444142586646908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3981,3981,393454,32032,70487.0,290935.0,2022.529448464474,3914938.0,89995.0,8.141231249396371,20124.531441827025,22.873067753790785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3982,3982,65327,1380,45538.0,18409.0,622.8687718366863,910033.0,,2.112449676244126,8676.827912514813,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3983,3983,3576,79,3195.0,302.0,469.2531578795425,106122.0,231.0,2.20917225950783,13925.638596334682,6.459731543624161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3984,3984,51789,2863,,48926.0,443.0537851502682,787929.0,7839.0,5.528200969317808,6740.715709507149,15.136418930660955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3985,3985,13757,387,10085.0,3285.0,347.66491844393096,341597.0,1520.0,2.8131133241258994,8632.790081099913,11.048920549538417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3986,3986,8656,207,2722.0,5727.0,205.22853843186525,237634.0,1038.0,2.391404805914972,5634.158791788108,11.991682070240294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3987,3987,91139,6649,67552.0,16938.0,711.9128129230544,764187.0,,7.295449807436992,5969.283366826828,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3988,3988,16813,950,1631.0,14232.0,1587.0888205248261,242282.0,2001.0,5.650389579492058,22870.57952860262,11.901504787961695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08,31,020
3989,3989,36399,739,15471.0,20189.0,706.9532314282751,380572.0,2854.0,2.0302755570207967,7391.593318253839,7.8408747493063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08,31,020
3990,3990,6764,91,5872.0,801.0,764.5883894246257,80088.0,666.0,1.3453577764636309,9052.979735694771,9.846244825547013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,31,020
3991,3991,43509,604,27599.0,15306.0,637.1048680264993,793127.0,2665.0,1.388218529499644,11613.805710617416,6.125169505159852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,08,31,020
3992,3992,163060,2455,84818.0,75787.0,562.3557359750511,1869282.0,,1.5055807678155282,6446.715655923679,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,08,31,020
3993,3993,22217,172,12398.0,9647.0,692.9909874053247,340753.0,1444.0,0.7741819327541972,10628.741861247092,6.4995273889364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08,31,020
3994,3994,1208,56,953.0,199.0,193.59315628961411,65764.0,,4.635761589403971,10539.288352839554,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,08,31,020
3995,3995,62787,1763,8080.0,52944.0,735.5967457866358,645034.0,8982.0,2.807906095210792,7557.0565773446215,14.305509102202684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08,31,020
3996,3996,32824,1332,,31492.0,431.0500488976011,548220.0,4323.0,4.058006336826712,7199.313240514344,13.17024128686327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08,31,020
3997,3997,2905,93,2272.0,540.0,162.09607805609699,171764.0,,3.2013769363166955,9584.258434157466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08,31,020
3998,3998,28659,784,22587.0,5288.0,492.2168289069485,571201.0,3446.0,2.7356153389860083,9810.347356449207,12.024145992532887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08,31,020
3999,3999,1487,20,1097.0,370.0,256.92904991542247,33672.0,117.0,1.3449899125756557,5817.965681743178,7.868190988567584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,08,31,020
4000,4000,38962,972,18866.0,19124.0,794.6263500153473,413953.0,2803.0,2.4947384631179097,8442.532761868051,7.194189209999488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4001,4001,975,14,528.0,433.0,133.2795658503578,114400.0,,1.435897435897436,15638.135726441982,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4002,4002,84105,1725,9715.0,72665.0,1155.4921011491451,549596.0,4837.0,2.0510076689851973,7550.726316190065,5.751144402829796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4003,4003,21197,277,15163.0,5757.0,702.3981676742426,314858.0,1448.0,1.3067886965136577,10433.3482227474,6.831155352172477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4004,4004,238681,6169,,232512.0,604.0687713267866,4254176.0,,2.5846213146417183,10766.73413186598,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4005,4005,33012,1697,4502.0,26813.0,573.2507967026098,327503.0,5489.0,5.140554949715255,5687.0639668149415,16.627287047134377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4006,4006,46572,4324,8053.0,34195.0,1306.2623009031254,477841.0,10268.0,9.284548655844713,13402.595639565625,22.047582238254748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4007,4007,11510,509,6676.0,4325.0,1182.0112470783474,111384.0,,4.422241529105127,11438.500499094236,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4008,4008,158997,3550,,155447.0,740.2874893197546,1980354.0,15125.0,2.2327465298087383,9220.496554176076,9.512758102354134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4009,4009,84242,2827,,81415.0,793.4317018357468,855038.0,11275.0,3.355808266660336,8053.159415425005,13.384060207497447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4010,4010,926,18,736.0,172.0,65.40139221624554,79058.0,113.0,1.9438444924406049,5583.6968313519865,12.203023758099349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4011,4011,6370,92,4233.0,2045.0,356.45038093186315,91040.0,330.0,1.444270015698587,5094.386605971244,5.180533751962323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4012,4012,144013,6951,,137062.0,1136.4822782771314,1637108.0,,4.8266475943144025,12919.279715204311,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4013,4013,45952,2650,35025.0,8277.0,682.5684072369006,489716.0,7095.0,5.766887186629528,7274.213747354327,15.440024373259053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4014,4014,29514,717,23607.0,5190.0,935.4467571242476,309790.0,,2.4293555600731858,9818.799582893564,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4015,4015,14830,277,834.0,13719.0,509.0422796856089,183173.0,1152.0,1.8678354686446392,6287.444470455295,7.768037761294672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4016,4016,15842,572,4052.0,11218.0,354.59175279838064,377090.0,2635.0,3.610655220300467,8440.411820650257,16.6330008837268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4017,4017,60178,3238,43026.0,13914.0,1294.486268911894,752088.0,,5.3807039117285385,16178.131360520601,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4018,4018,3294,105,2671.0,518.0,245.05063189437385,97241.0,351.0,3.1876138433515484,7234.05236673977,10.655737704918034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4019,4019,67918,3205,5001.0,59712.0,1123.4137433671647,542604.0,10902.0,4.7189257634205966,8975.069801908141,16.051709414293708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4020,4020,108882,8053,,100829.0,1579.7163962061386,858435.0,11352.0,7.3960801601733985,12454.619171003626,10.425965724362154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4021,4021,71089,6198,51099.0,13792.0,711.8255523234187,1061859.0,,8.7186484547539,10632.564379363796,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4022,4022,36716,1482,31947.0,3287.0,651.0353867060828,617107.0,4081.0,4.036387406035516,10942.327442641648,11.11504521189672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4023,4023,27900,1082,19388.0,7430.0,937.4530643459047,293752.0,3177.0,3.878136200716846,9870.204751173413,11.387096774193544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4024,4024,21035,1018,,20017.0,342.73314489391976,389740.0,,4.8395531257428095,6350.217061609522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4025,4025,1016,22,658.0,336.0,95.0618369764348,93330.0,105.0,2.1653543307086616,8732.402800207341,10.33464566929134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4026,4026,19310,276,13737.0,5297.0,998.2382206856054,180608.0,1330.0,1.4293112377006731,9336.603239854261,6.887622993267738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4027,4027,19101,511,714.0,17876.0,620.1309284334949,284096.0,,2.6752526045756766,9223.42894320937,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4028,4028,5802,373,4463.0,966.0,426.70832257737123,119169.0,565.0,6.428817649086523,8764.288881975655,9.738021371940713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4029,4029,171928,15078,30300.0,126550.0,1935.6487532916994,1442937.0,20054.0,8.769950211716532,16245.284102231542,11.664185007677634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4030,4030,12276,500,5393.0,6383.0,585.4554663255802,344181.0,1902.0,4.0729879439556855,16414.357107804208,15.49364613880743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4031,4031,394079,32043,70590.0,291446.0,2025.742227862549,3971648.0,89995.0,8.131110767130448,20416.046193290782,22.836791607774078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4032,4032,66751,1398,45538.0,19815.0,636.4460849093123,942238.0,,2.094350646432263,8983.890670593408,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4033,4033,3615,80,3210.0,325.0,474.3708517154772,107226.0,234.0,2.2130013831258646,14070.508698767293,6.473029045643154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4034,4034,52865,2876,,49989.0,452.2589420913501,792005.0,7911.0,5.440272391941738,6775.585802157566,14.964532299252813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4035,4035,14119,389,10605.0,3125.0,356.8133301962537,346313.0,1553.0,2.755152631206176,8751.9721524368,10.9993625610879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4036,4036,8931,208,2722.0,6001.0,211.74862254332118,243360.0,1055.0,2.32896652110626,5769.918797687004,11.812786921957226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4037,4037,91775,6684,68048.0,17043.0,716.8807909458444,776804.0,,7.283029147371288,6067.838364804094,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4038,4038,16853,956,1638.0,14259.0,1590.8646816335504,244215.0,2007.0,5.672580549457071,23053.048016681758,11.90885895686228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4039,4039,37919,766,15471.0,21682.0,736.4751664201974,389872.0,2854.0,2.020095466652601,7572.220946822837,7.526569793507212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,08,31,020
4040,4040,6826,93,5933.0,800.0,771.5967395346681,80943.0,674.0,1.3624377380603574,9149.627144470356,9.874011133899797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,08,31,020
4041,4041,45315,609,28283.0,16423.0,663.5502331614335,817886.0,2715.0,1.3439258523667656,11976.353216362622,5.9913935782853365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,08,31,020
4042,4042,172368,2503,87556.0,82309.0,594.4568471639127,1921948.0,,1.452125684581825,6628.348350581243,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,08,31,020
4043,4043,22716,173,12707.0,9836.0,708.5557577485422,343358.0,1476.0,0.7615777425603101,10709.996824662083,6.497622820919176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,08,31,020
4044,4044,1210,56,961.0,193.0,193.91367476029225,66292.0,,4.628099173553719,10623.90522909859,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,08,31,020
4045,4045,63203,1786,8131.0,53286.0,740.4704974589125,658633.0,9023.0,2.825815230289701,7716.379050881382,14.276221065455756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,08,31,020
4046,4046,33435,1339,,32096.0,439.07379919849166,557275.0,4361.0,4.004785404516226,7318.224957330326,13.043218184537162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,08,31,020
4047,4047,2979,93,2284.0,602.0,166.22520362447946,173352.0,,3.121852970795569,9672.867236895188,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,08,31,020
4048,4048,29199,786,23089.0,5324.0,501.49130071719145,583832.0,3482.0,2.6918730093496355,10027.28412206991,11.925065926915305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,08,31,020
4049,4049,1514,20,1119.0,375.0,261.59420415060504,33699.0,117.0,1.3210039630118893,5822.630835978361,7.7278731836195504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,08,31,020
4050,4050,40111,985,22082.0,17044.0,818.0600976712076,419728.0,2835.0,2.455685472812944,8560.313347344634,7.067886614644362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4051,4051,1014,14,535.0,465.0,138.61074848437212,115909.0,,1.3806706114398422,15844.411485281147,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4052,4052,87445,1764,10137.0,75544.0,1201.379309018334,560839.0,4916.0,2.0172679970267025,7705.1903515413505,5.621819429355595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
4053,4053,22075,279,15698.0,6098.0,731.4921711284102,323987.0,1477.0,1.2638731596828991,10735.852957978715,6.690826727066817,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,31,020
