Province_State,Date,Incident_Rate,People_Tested,People_Hospitalized,Confirmed
Kentucky,712,366.54428379158463,395647.0,2685.0,16376
Louisiana,712,1361.4068508950925,784142.0,6250.044184664157,63289
Maine,712,252.71311370527863,105945.0,358.0,3397
Maryland,712,1146.9512114435433,573342.0,11034.0,69341
Massachusetts,712,1593.5865388814484,885767.0,11461.0,109838
Michigan,712,726.7651874859127,1130154.0,6250.044184664157,72581
Minnesota,712,667.1357280049479,645172.0,4139.0,37624
Mississippi,712,1030.6607632883972,309915.0,3268.0,30674
Missouri,712,384.24890687108666,412261.0,6250.044184664157,23583
Montana,712,109.19012180265686,98950.0,112.0,1167
Nebraska,712,1024.9647437355507,187588.0,1365.0,19827
Nevada,712,700.4515355715747,301229.0,6250.044184664157,21575
New Hampshire,712,431.8564753833719,123749.0,569.0,5872
New Jersey,712,1948.089378858142,1508548.0,20233.0,173033
New Mexico,712,622.9883314280754,363374.0,1970.0,13063
New York,712,2038.691013948552,4170388.0,89995.0,396598
North Carolina,712,683.3469297156659,1018296.0,6250.044184664157,71670
North Dakota,712,495.8914104101766,111928.0,241.0,3779
Ohio,712,480.6443609858757,848370.0,8111.0,56183
Oklahoma,712,395.4539975147657,364434.0,1676.0,15648
Oregon,712,235.43430991548308,255026.0,1069.0,9930
Pennsylvania,712,733.6516224158604,814823.0,6250.044184664157,93922
Rhode Island,712,1603.891402458652,250954.0,2019.0,16991
South Carolina,712,842.6570207628546,420693.0,2882.0,43386
South Dakota,712,794.4303963448064,83830.0,689.0,7028
Tennessee,712,734.2029943884868,878604.0,2860.0,50140
Texas,712,662.6906766516253,2071809.0,6250.044184664157,192153
Utah,712,765.5122119503749,366716.0,1565.0,24542
Vermont,712,198.4009333497866,69397.0,6250.044184664157,1238
Virginia,712,762.8007154573729,699229.0,9549.0,65109
Washington,712,462.86927472257327,599975.0,4463.0,35247
West Virginia,712,178.8357763062963,181429.0,6250.044184664157,3205
Wisconsin,712,533.3680038279523,613844.0,3574.0,31055
Wyoming,712,277.49028524826394,35299.0,119.0,1606
Alabama,715,896.4173287363212,449886.0,2909.0,43953
Alaska,715,155.0143873582623,122732.0,6250.044184664157,1134
Arizona,715,1347.8062136500155,604362.0,5161.0,98103
Arkansas,715,789.1168545074498,338893.0,1536.0,23814
California,715,669.8711940353243,4680138.0,6250.044184664157,264681
Colorado,715,591.2408556322083,350717.0,5550.0,34048
Connecticut,715,1310.3292946682836,499669.0,10411.0,46717
Delaware,715,1245.4763166434575,123941.0,6250.044184664157,12128
Florida,715,931.7136158246094,2200199.0,16201.0,200111
Georgia,715,899.6156600335129,949185.0,11775.0,95516
Hawaii,715,72.25229399267732,84325.0,118.0,1023
Idaho,715,432.72069007003097,104266.0,359.0,7733
Illinois,715,1162.0350382158965,1762828.0,6250.044184664157,147251
Indiana,715,715.9749259493786,521722.0,7254.0,48201
Iowa,715,998.9318778981133,332472.0,6250.044184664157,31517
Kansas,715,551.9830680798568,191561.0,1219.0,16081
Kentucky,715,366.54428379158463,395647.0,2685.0,16376
Louisiana,715,1403.0735713391473,802454.0,6250.044184664157,65226
Maine,715,254.05218819650472,107932.0,359.0,3415
Maryland,715,1151.7645657725848,579962.0,11071.0,69632
Massachusetts,715,1595.5596972536682,891685.0,11463.0,109974
Michigan,715,730.3699251926809,1146819.0,6250.044184664157,72941
Minnesota,715,676.2143345523256,674015.0,4170.0,38136
Mississippi,715,1038.2544691142816,310141.0,3268.0,30900
Missouri,715,388.04528541923423,419509.0,6250.044184664157,23816
Montana,715,113.4005378104714,100106.0,112.0,1212
Nebraska,715,1030.2376747821556,189928.0,1368.0,19929
Nevada,715,727.8202792326103,307697.0,6250.044184664157,22418
New Hampshire,715,433.695101385515,123749.0,569.0,5897
New Jersey,715,1952.2437597034063,1534640.0,20237.0,173402
New Mexico,715,632.1927062244943,372288.0,1988.0,13256
New York,715,2041.4308722192307,4233803.0,89995.0,397131
North Carolina,715,695.9517105316852,1036838.0,6250.044184664157,72992
North Dakota,715,500.746658408371,113128.0,242.0,3816
Ohio,715,488.9170252628517,868762.0,8172.0,57150
Oklahoma,715,402.6059326692058,364717.0,1685.0,15931
Oregon,715,242.54712894616242,264201.0,1069.0,10230
Pennsylvania,715,737.4088510777506,824700.0,6250.044184664157,94403
Rhode Island,715,1603.891402458652,250954.0,2019.0,16991
South Carolina,715,871.0330385412745,430809.0,2882.0,44847
South Dakota,715,798.3867230198304,84003.0,691.0,7063
Tennessee,715,751.4232321507696,896166.0,2871.0,51316
Texas,715,672.2747965478269,2133457.0,6250.044184664157,194932
Utah,715,778.3009010099321,371308.0,1582.0,24952
Vermont,715,200.16378493851659,70024.0,6250.044184664157,1249
Virginia,715,770.2870792039711,709355.0,9576.0,65748
Washington,715,471.41831145887403,607276.0,4473.0,35898
West Virginia,715,182.0163189738342,184821.0,6250.044184664157,3262
Wisconsin,715,542.3333265778539,618851.0,3586.0,31577
Wyoming,715,282.32822297363845,35327.0,119.0,1634
Alabama,718,915.2826173191507,455095.0,2914.0,44878
Alaska,718,158.84190309550334,123753.0,6250.044184664157,1162
Arizona,718,1393.8582857390936,617841.0,5188.0,101455
Arkansas,718,803.6638562345337,344968.0,1575.0,24253
California,718,685.9522938003263,4793353.0,6250.044184664157,271035
Colorado,718,594.5749206075777,355655.0,5565.0,34240
Connecticut,718,1317.593786979842,524364.0,10411.0,46976
Delaware,718,1262.4208740516185,127179.0,6250.044184664157,12293
Florida,718,961.2139304992886,2233940.0,16352.0,206447
Georgia,718,914.195469088874,958953.0,11919.0,97064
Hawaii,718,72.74668896623423,85058.0,118.0,1030
Idaho,718,450.571187953432,106465.0,369.0,8052
Illinois,718,1166.8804349430125,1783962.0,6250.044184664157,147865
Indiana,718,720.7727496684229,526592.0,7285.0,48524
Iowa,718,1006.5703772024077,335462.0,6250.044184664157,31758
Kansas,718,571.1021880923238,202219.0,1235.0,16638
Kentucky,718,383.9135048603602,400342.0,2699.0,17152
Louisiana,718,1426.7571331403371,813645.0,6250.044184664157,66327
Maine,718,254.64733241482742,109550.0,359.0,3423
Maryland,718,1156.2636461076338,587361.0,11096.0,69904
Massachusetts,718,1597.9245855968436,899417.0,11469.0,110137
Michigan,718,733.6342154493651,1159363.0,6250.044184664157,73267
Minnesota,718,683.8921404800881,679693.0,4219.0,38569
Mississippi,718,1050.2498362817184,314688.0,3280.0,31257
Missouri,718,394.48120613390495,426745.0,6250.044184664157,24211
Montana,718,116.86243541689669,102926.0,112.0,1249
Nebraska,718,1036.2860368650254,191740.0,1369.0,20046
Nevada,718,743.761030285479,311481.0,6250.044184664157,22909
New Hampshire,718,434.94536706697227,125235.0,570.0,5914
New Jersey,718,1954.5967830005886,1549209.0,20237.0,173611
New Mexico,718,644.1631625659508,375054.0,2006.0,13507
New York,718,2044.0936237843548,4288131.0,89995.0,397649
North Carolina,718,712.951955762368,1051846.0,6250.044184664157,74775
North Dakota,718,505.0770147310849,113582.0,245.0,3849
Ohio,718,495.81233799009317,881412.0,8249.0,57956
Oklahoma,718,413.49810246271693,365151.0,1689.0,16362
Oregon,718,246.459179413036,267721.0,1125.0,10395
Pennsylvania,718,742.8533175587013,833324.0,6250.044184664157,95100
Rhode Island,718,1603.891402458652,250954.0,2019.0,16991
South Carolina,718,900.8074637666805,439857.0,2882.0,46380
South Dakota,718,803.134315029859,84303.0,692.0,7105
Tennessee,718,762.0101640403363,904618.0,2897.0,52039
Texas,718,709.2110772561107,2163729.0,6250.044184664157,205642
Utah,718,794.4271259947884,375842.0,1604.0,25469
Vermont,718,200.48430340919472,70353.0,6250.044184664157,1251
Virginia,718,774.4344544250913,715113.0,9592.0,66102
Washington,718,485.692970341146,612706.0,4482.0,36985
West Virginia,718,192.06013792395385,188981.0,6250.044184664157,3442
Wisconsin,718,550.646001311479,624143.0,3602.0,32061
Wyoming,718,289.4123460715082,35327.0,119.0,1675
Alabama,721,933.7807975836116,461364.0,2961.0,45785
Alaska,721,161.30244892658692,131420.0,6250.044184664157,1180
Arizona,721,1443.853360420525,628797.0,5272.0,105094
Arkansas,721,812.2462558867308,350655.0,1604.0,24512
California,721,718.7952953191217,4896370.0,6250.044184664157,284012
Colorado,721,601.6424437584915,360640.0,5591.0,34647
Connecticut,721,1319.192536253042,530107.0,10411.0,47033
Delaware,721,1274.8468828176026,128685.0,6250.044184664157,12414
Florida,721,995.4214450060543,2269194.0,16733.0,213794
Georgia,721,946.2748164031892,979452.0,12226.0,100470
Hawaii,721,75.64243095421055,85673.0,119.0,1071
Idaho,721,477.8225750042668,108541.0,387.0,8539
Illinois,721,1180.3670522176724,1810956.0,6250.044184664157,149574
Indiana,721,722.2878518954892,530075.0,7333.0,48626
Iowa,721,1019.089909257164,339298.0,6250.044184664157,32153
Kansas,721,578.7223759608472,202219.0,1235.0,16860
Kentucky,721,392.1280720410827,409872.0,2708.0,17519
Louisiana,721,1468.4023426290776,847598.0,6250.044184664157,68263
Maine,721,255.9120138787632,110906.0,360.0,3440
Maryland,721,1164.4016884783846,594378.0,11111.0,70396
Massachusetts,721,1600.8407976028448,906760.0,11489.0,110338
Michigan,721,739.9725459170987,1176511.0,6250.044184664157,73900
Minnesota,721,693.8927930049338,685247.0,4252.0,39133
Mississippi,721,1082.4054844028306,327335.0,3315.0,32214
Missouri,721,406.0006895396573,435348.0,6250.044184664157,24918
Montana,721,124.16048983044188,105327.0,117.0,1327
Nebraska,721,1044.2988242397673,193073.0,1369.0,20201
Nevada,721,772.2011482535298,316546.0,6250.044184664157,23785
New Hampshire,721,436.2691777885154,127880.0,574.0,5932
New Jersey,721,1957.602798408951,1560133.0,20246.0,173878
New Mexico,721,654.6551960126458,380240.0,2033.0,13727
New York,721,2047.1162066420638,4344867.0,89995.0,398237
North Carolina,721,727.3969201619667,1071290.0,6250.044184664157,76290
North Dakota,721,511.5069377557207,114357.0,248.0,3898
Ohio,721,503.92245767424345,896485.0,8383.0,58904
Oklahoma,721,435.181354627062,389018.0,1741.0,17220
Oregon,721,251.43815273451145,271906.0,1141.0,10605
Pennsylvania,721,749.0867239457867,850102.0,6250.044184664157,95898
Rhode Island,721,1619.2780364767066,260690.0,2036.0,17154
South Carolina,721,919.6859643009883,445291.0,3090.0,47352
South Dakota,721,809.6905135198987,85365.0,699.0,7163
Tennessee,721,783.6086765397982,921199.0,2950.0,53514
Texas,721,745.0230603443297,2221287.0,6250.044184664157,216026
Utah,721,812.0193714328136,382849.0,1653.0,26033
Vermont,721,200.96508111521197,71113.0,6250.044184664157,1254
Virginia,721,781.9091024224773,728117.0,9815.0,66740
Washington,721,491.40546032623183,629256.0,4544.0,37420
West Virginia,721,195.57547455649564,189847.0,6250.044184664157,3505
Wisconsin,721,559.1476004708684,636777.0,3639.0,32556
Wyoming,721,295.28698473803433,37789.0,119.0,1709
Alabama,724,957.7856026236008,468292.0,3006.0,46962
Alaska,724,167.04372253244844,133401.0,6250.044184664157,1222
Arizona,724,1492.2135315880532,641070.0,5387.0,108614
Arkansas,724,836.5685776809893,353272.0,1655.0,25246
California,724,740.4291072157596,4996175.0,6250.044184664157,292560
Colorado,724,609.4913883880074,365073.0,5741.0,35099
Connecticut,724,1321.2961537177791,537444.0,10411.0,47108
Delaware,724,1279.7762086090675,129034.0,6250.044184664157,12462
Florida,724,1041.9300692619524,2320207.0,17068.0,223783
Georgia,724,978.4860224557317,1000409.0,12500.0,103890
Hawaii,724,77.26687158161191,87096.0,119.0,1094
Idaho,724,501.88437465900796,111331.0,396.0,8969
Illinois,724,1188.1007473195841,1843698.0,6250.044184664157,150554
Indiana,724,728.7790251624316,535857.0,7365.0,49063
Iowa,724,1034.0182626692908,346351.0,6250.044184664157,32624
Kansas,724,594.9238564741048,208482.0,1269.0,17332
Kentucky,724,401.081278777565,451921.0,2737.0,17919
Louisiana,724,1509.0150262627253,865737.0,6250.044184664157,70151
Maine,724,257.39987442457,112938.0,363.0,3460
Maryland,724,1172.0931309629354,603108.0,11184.0,70861
Massachusetts,724,1604.671046207742,915995.0,11517.0,110602
Michigan,724,746.491113270171,1200003.0,6250.044184664157,74551
Minnesota,724,701.9784269611918,692970.0,4272.0,39589
Mississippi,724,1105.0522000074593,314727.0,3365.0,32888
Missouri,724,416.9499014896794,442340.0,6250.044184664157,25590
Montana,724,128.27734103808274,106421.0,117.0,1371
Nebraska,724,1055.87859438133,195048.0,1398.0,20425
Nevada,724,788.9535465086833,323653.0,6250.044184664157,24301
New Hampshire,724,437.7400785902298,128511.0,577.0,5952
New Jersey,724,1959.4154144417087,1577848.0,20426.0,174039
New Mexico,724,668.4856037378346,385242.0,2056.0,14017
New York,724,2050.673395991613,4402452.0,89995.0,398929
North Carolina,724,740.7167982254912,1096682.0,6250.044184664157,77687
North Dakota,724,521.0862108332393,115839.0,252.0,3971
Ohio,724,514.8471653078509,915252.0,8489.0,60181
Oklahoma,724,452.21458534823716,394823.0,1804.0,17894
Oregon,724,256.4645448495248,276267.0,1155.0,10817
Pennsylvania,724,755.5466576326538,866526.0,6250.044184664157,96725
Rhode Island,724,1623.9978628626127,163270.0,2043.0,17204
South Carolina,724,949.9265253420564,453840.0,3090.0,48909
South Dakota,724,818.6205080149527,86226.0,709.0,7242
Tennessee,724,819.8063191829643,950959.0,3023.0,55986
Texas,724,775.7274214223738,2258708.0,6250.044184664157,224929
Utah,724,834.5399409474484,385760.0,1678.0,26755
Vermont,724,201.28559958589008,71756.0,6250.044184664157,1256
Virginia,724,789.3486031722266,737999.0,9982.0,67375
Washington,724,498.2473161474495,635524.0,4582.0,37941
West Virginia,724,206.84687137829656,193915.0,6250.044184664157,3707
Wisconsin,724,569.4182192533226,647560.0,3683.0,33154
Wyoming,724,300.64327293398463,37818.0,120.0,1740
Alabama,727,1002.8991359697833,470504.0,3039.0,49174
Alaska,727,173.33178410077304,135744.0,6250.044184664157,1268
Arizona,727,1547.951376595628,653061.0,5526.0,112671
Arkansas,727,863.2767403052022,364661.0,1705.0,26052
California,727,765.5453857911259,5078434.0,6250.044184664157,302484
Colorado,727,616.5762764606677,370702.0,5820.0,35507
Connecticut,727,1324.1290252369586,545621.0,10552.0,47209
Delaware,727,1286.8621144342985,130205.0,6250.044184664157,12531
Florida,727,1083.53128637342,2357398.0,17479.0,232718
Georgia,727,1005.2062539092584,1019422.0,12606.0,106727
Hawaii,727,79.80947430276183,89152.0,122.0,1130
Idaho,727,527.6249045222194,114620.0,411.0,9429
Illinois,727,1196.1343203948352,1879878.0,6250.044184664157,151572
Indiana,727,736.3842441845698,542292.0,7386.0,49575
Iowa,727,1053.986123921181,354659.0,6250.044184664157,33254
Kansas,727,610.4731587463624,208482.0,1269.0,17785
Kentucky,727,408.378142267798,424013.0,2747.0,18245
Louisiana,727,1548.6597169072236,880140.0,6250.044184664157,71994
Maine,727,259.33409313411875,115758.0,365.0,3486
Maryland,727,1181.7860025671225,612581.0,11221.0,71447
Massachusetts,727,1608.9510588533658,925761.0,11559.0,110897
Michigan,727,751.6178513420189,1223553.0,6250.044184664157,75063
Minnesota,727,712.1563960201659,705440.0,4305.0,40163
Mississippi,727,1128.6733291915154,324804.0,3414.0,33591
Missouri,727,430.3105470239325,454825.0,6250.044184664157,26410
Montana,727,137.1659970545801,108765.0,120.0,1466
Nebraska,727,1066.1142840600328,197835.0,1405.0,20623
Nevada,727,808.5304770277869,329778.0,6250.044184664157,24904
New Hampshire,727,439.28452443203,129628.0,578.0,5973
New Jersey,727,1962.016124401752,1599417.0,20505.0,174270
New Mexico,727,679.6453120402283,389687.0,2101.0,14251
New York,727,2053.675417061175,4468016.0,89995.0,399513
North Carolina,727,759.4904846299858,1121811.0,6250.044184664157,79656
North Dakota,727,534.2085027202512,117849.0,257.0,4071
Ohio,727,524.6853906630964,916402.0,8570.0,61331
Oklahoma,727,467.4535143168852,401754.0,1893.0,18497
Oregon,727,265.2607310507981,282075.0,1162.0,11188
Pennsylvania,727,761.9284784575271,880023.0,6250.044184664157,97542
Rhode Island,727,1627.6793274436193,165137.0,2043.0,17243
South Carolina,727,984.5371096549546,463765.0,3090.0,50691
South Dakota,727,829.246071085017,87310.0,718.0,7336
Tennessee,727,843.308429394243,972714.0,3088.0,57591
Texas,727,815.7744887972192,2313212.0,6250.044184664157,236541
Utah,727,853.2862875932872,388733.0,1700.0,27356
Vermont,727,203.8497473513155,72749.0,6250.044184664157,1272
Virginia,727,796.5303574393074,753428.0,10021.0,67988
Washington,727,506.6518991140125,645072.0,4630.0,38581
West Virginia,727,213.48695168420886,197189.0,6250.044184664157,3826
Wisconsin,727,582.3681298920692,660764.0,3726.0,33908
Wyoming,727,305.653994149551,39045.0,121.0,1769
Alabama,730,1030.1059413422092,492216.0,3089.0,50508
Alaska,730,180.8501185846393,141931.0,6250.044184664157,1323
Arizona,730,1605.94236594169,669211.0,5659.0,116892
Arkansas,730,888.1623856287551,365412.0,1743.0,26803
California,730,786.8071609132191,5175737.0,6250.044184664157,310885
Colorado,730,628.1413143439811,377140.0,5831.0,36173
Connecticut,730,1326.316787400285,558209.0,10552.0,47287
Delaware,730,1299.2881232002824,132708.0,6250.044184664157,12652
Florida,730,1136.7631515368682,2421627.0,17916.0,244151
Georgia,730,1047.4952349548473,1046348.0,12937.0,111217
Hawaii,730,81.78705419698956,90595.0,123.0,1158
Idaho,730,555.6037413300579,118078.0,432.0,9929
Illinois,730,1206.6063748848724,1912875.0,6250.044184664157,152899
Indiana,730,747.1533531514647,550562.0,7458.0,50300
Iowa,730,1083.0821503167917,362248.0,6250.044184664157,34172
Kansas,730,628.2535971062507,217779.0,1304.0,18303
Kentucky,730,417.93569045899284,432690.0,2763.0,18672
Louisiana,730,1605.4916608479532,905248.0,6250.044184664157,74636
Maine,730,260.30120248889307,118406.0,366.0,3499
Maryland,730,1189.4443635786215,621063.0,11300.0,71910
Massachusetts,730,1612.0413730686805,938616.0,11582.0,111110
Michigan,730,757.8460370464903,1246805.0,6250.044184664157,75685
Minnesota,730,722.8663146815253,725825.0,4329.0,40767
Mississippi,730,1163.315411963581,330312.0,3455.0,34622
Missouri,730,441.0479438618262,454825.0,6250.044184664157,27069
Montana,730,149.04872667663446,112178.0,123.0,1593
Nebraska,730,1074.075376032357,201014.0,1419.0,20777
Nevada,730,841.1262286715347,335491.0,6250.044184664157,25908
New Hampshire,730,440.60833515357314,131051.0,581.0,5991
New Jersey,730,1966.046661915586,1623158.0,20567.0,174628
New Mexico,730,693.857248254388,395881.0,2137.0,14549
New York,730,2057.715808432194,4541574.0,89995.0,400299
North Carolina,730,782.1447654309405,1150612.0,6250.044184664157,82032
